-0.28727973,1.11039,0.13886152,-0.16038627,0.3310153,0.5760514,0.5671629,0.53685844,0.31651,0.7721211,0.20029378,0.29888862,0.22895865,0.69144637,0.17061596,0.713635,0.73015655,0.08819908,0.69554884,0.9520643,0.22059788,0.43578306,0.28988022,0.2997847,0.45974907
0.4060959,0.44626802,0.08380015,-0.7341868,0.18760112,-0.58587,0.46671796,0.5757036,-1.032229,0.1370867,0.05670175,0.30364615,-0.55865884,-0.42197865,0.81323165,-0.2402503,-0.34341165,0.20470995,0.27697596,-0.493562,-0.41714135,-0.46560416,-0.5903951,-0.2327686,-0.30542034
-0.07936561,-0.11882677,-0.5240101,-0.10367916,-0.01643881,0.16429253,-0.092181325,-0.40797582,-0.437696,-0.33081266,-0.31811243,0.44114804,-0.60741,-0.26876545,-0.5498397,-0.63736535,0.6622708,-0.7039522,-0.0769362,0.40658063,-0.4196446,-0.8229493,-0.94767887,-0.16173196,0.33825725
-1.5137363,-0.07949465,-0.6294176,-0.116815105,-0.012246862,-0.85508305,-0.48899105,-1.0392257,-0.197536,-0.820703,-1.7694713,-0.5260289,-0.7918235,-0.68222136,1.1177926,-0.6286571,0.48797673,-0.546075,-0.6772347,-0.3745188,-0.57587904,-0.11524799,1.017029,0.11227299,0.915084
0.044545316,0.013248337,0.20214816,-0.07731432,-0.17604797,-0.22970212,-0.40057564,0.68054957,-0.14551,0.54645074,0.4386217,-0.119685054,-0.019731176,0.5828751,-0.1761219,-0.20478302,0.7681055,0.69404954,1.2109865,0.78732986,-0.062594034,0.28208417,-0.17596315,0.21944455,0.54921037
0.35719344,0.73122567,0.27005407,-0.24888464,0.379955,0.86306924,1.2050581,0.3987835,0.066456,0.72180737,0.40866,1.4947229,0.4143037,0.37711647,0.16331415,1.0411322,0.90265966,0.59851575,-0.19412686,0.123431176,0.49943757,0.4734243,1.0849309,0.40573102,0.8491637
-0.0910405,0.3802653,0.44330022,0.09139536,-0.26001748,1.2793207,0.18504568,0.5030098,-0.21658,0.27490845,1.182395,-0.08307147,0.08868341,-0.21198975,0.57587094,0.5313065,0.30677447,0.83277017,0.7097457,1.6477846,0.80119867,1.225889,1.6856972,0.34557837,0.4635123
-0.20405624,0.13624645,-0.3546279,-0.20755677,0.9318251,-0.38121128,0.17723415,0.022240578,-0.473009,0.0069389986,-0.6009055,0.36871812,-0.18536929,-0.07962603,-0.103466206,-0.7945258,0.7231104,0.8538362,0.2556396,-0.34297913,0.12355974,-0.022193343,0.87532586,-0.18872789,-0.99856687
0.23816858,0.27370724,-0.016121816,0.25613043,0.09477361,1.0226594,0.7525907,0.15636994,0.418321,-0.16936866,-0.1138113,0.4805407,0.037720174,0.22654468,-0.2791685,0.011766068,-0.27861273,0.45946464,0.2124357,-0.6070931,0.35529786,-0.031826835,-1.8609623,-0.057690733,-0.46910855
0.26597518,0.56105525,-0.1375274,0.24695646,0.18960999,0.9636449,0.3946491,-0.085311815,0.76818,0.38582495,0.70947075,0.68696,0.29141575,0.16626203,0.91538466,0.5111037,0.92059505,-0.6545038,-0.3953488,0.49334145,0.572924,0.49834156,0.096086525,-0.34204304,0.27345234
0.2653223,-0.39638036,-0.45999584,0.081376165,0.12320351,0.64873815,-0.916533,-0.15411775,0.291044,0.042833388,0.22277828,-0.68029154,-0.018826519,0.55424315,-0.2688981,0.33725,0.54845185,-0.197275,-0.15899174,0.062057358,0.070468925,-0.18724194,0.85102147,-0.47214466,-0.15279854
0.003147006,-0.26825717,-0.09585337,-0.10102028,0.15609823,-0.19363502,-0.48592362,-0.013658098,0.298041,0.06775459,0.18276735,-0.23606013,0.33225167,0.23439357,-0.5438309,0.027305445,0.89877087,-0.36595476,-0.13652523,0.16008394,-0.09828578,-0.25090292,-0.43717662,0.41317025,-0.27181605
-0.07203551,0.41867128,-0.11070904,-0.14423852,-0.1878596,0.63372046,0.07075803,-0.07907921,-0.030245,-0.34595928,0.8804698,-0.11346232,-0.2443827,-0.09290977,0.045849827,0.20141539,0.5488771,0.054299754,-0.42118245,-0.8008259,0.19124134,-0.12256622,0.55393434,-0.34359962,0.07580835
0.027695721,0.6673778,0.5454105,-0.23310954,0.08122714,0.0825205,0.44896656,0.31784847,0.12302,-0.10032105,0.80650205,0.6196082,0.05790217,0.09588651,-0.30432317,0.50318516,0.27860448,1.9053344,0.19082788,0.41383064,1.2526238,0.8474719,0.7496905,0.9786032,1.104574
-0.55132884,-0.31706566,-0.7566308,-0.6318958,-0.5628204,-0.18476546,-1.2381175,-0.48276186,-0.545656,0.052437272,-0.85907484,-1.1790176,-0.21619927,0.030961028,-0.36582848,-0.086769074,0.21166694,-0.7704977,0.37788987,0.40117148,-0.1135609,1.0247318,0.17603982,-0.76804173,0.32320052
-0.0645086,-0.29468822,-0.104640976,-0.36935368,0.0070270244,-1.1934819,-0.00731519,-0.060282357,-0.533649,-0.3903532,0.13942053,0.29473186,0.2977678,-0.41973344,-0.70760334,0.073626876,0.30026817,0.4630732,-0.9675827,-0.35791764,-0.013194815,-0.36725828,0.31533843,0.45807618,0.4607197
0.8519955,-0.19977078,1.1764429,0.7262097,0.32414868,1.1993023,-0.41095012,0.43845454,0.786169,0.2936203,1.1077743,-0.30906525,0.49366564,-0.14501217,1.3207129,0.970118,0.46472308,0.4091024,1.5327324,0.9742273,0.08011184,0.9272925,0.4878698,0.8219005,1.3478575
-0.16216788,-0.23283716,-0.48551866,0.14346504,0.14038487,0.11331657,0.42809623,0.019315977,0.311742,0.007962158,0.047510457,0.46727568,0.21746357,-0.085798875,0.009031576,0.1949033,-0.014204291,0.5625668,-0.102691896,0.62531794,0.42906138,-0.21941927,0.028429179,0.096661665,0.2528898
0.21715926,0.055047416,-0.017140385,0.1684797,0.5478104,-0.35956183,0.10369861,0.032627687,0.03095,0.25383627,0.80768526,0.31898826,0.4464924,0.5293593,1.2402622,-0.06537289,0.2798903,-0.06708338,0.3574076,0.2942334,-0.03695963,-0.28982455,-0.026156197,0.2018804,0.59291167
0.60114974,0.7546889,0.41945347,0.7312872,0.2119808,0.6575689,1.0478056,0.15964379,0.2644,-0.34801483,0.25102708,0.7611369,-0.040700727,0.21676444,-0.3901526,0.40012756,0.7626583,-0.89367456,0.12473079,-0.17341414,0.06869009,-0.30676517,0.676262,0.15224943,-0.23651012
