-0.28727973,1.11039,0.13886152,-0.16038627,0.3310153,0.5760514,0.5671629,0.53685844,0.31594187,0.77254,0.20029378,0.29888862,0.22895865,0.69144637,0.17061596,0.713635,0.73015655,0.08819908,0.69554884,0.94537,0.22059788,0.43578306,0.28988022,0.2997847,0.45974907
0.4060959,0.361741,-0.22201985,-0.2398768,0.048851118,-0.30020705,0.13468798,0.26988363,-0.8891163,0.647811,-0.21564825,-0.028383868,0.006051173,-0.9866887,0.64047665,-0.011711307,0.35573536,0.05328495,0.67898697,-0.462437,-0.70509136,-1.7605431,-1.1560851,-0.2620186,-0.30355534
-0.07936561,-0.07694677,-0.5633891,0.093294844,0.046605192,0.30999854,-0.5211113,-0.44735482,0.39617315,-0.3042641,-0.40092143,0.012218057,-0.59038604,-0.28578943,0.12873034,-0.47987136,0.39201075,-0.2841952,-0.018082202,-1.006223,0.03468541,-0.37231427,-0.37373889,-0.051990956,0.7052113
-1.5137363,0.18420536,-0.54473264,-0.2353751,0.36818314,-0.82594806,-0.55072207,-0.9545407,-0.6971138,-0.8452421,-1.5524414,-0.5877599,-0.6551735,-0.8188714,0.49079052,-1.4111271,0.75004775,-0.785965,-0.6775247,0.753025,-0.63959706,0.19496902,0.540709,-0.83317703,0.584998
0.044545316,0.44304833,-0.28025186,0.71291566,-0.11417897,-0.4049611,0.03812435,0.19814956,-0.39834955,-0.362821,0.27500167,0.31901494,0.022187826,0.5409561,-0.3526489,0.22649698,-0.08479952,0.011299514,1.7541264,0.520267,-0.29090402,-0.40911505,-0.13018014,0.16556454,0.57655216
0.35719344,0.29986566,0.4203041,-0.40120763,0.52033496,0.68328923,0.48791805,0.5490335,-0.0061282404,1.223675,0.73217,0.7775828,0.36532772,0.42609248,0.64320916,0.78187526,1.2107296,0.22306577,-0.17582986,0.231375,0.53995055,0.42980528,0.99896586,0.117504016,0.45666972
-0.0910405,0.43269232,0.60749025,0.85209537,0.060192526,0.40352777,0.6364757,0.6671998,0.045703315,0.501013,0.71023506,0.36835852,0.54796345,-0.6712697,0.952351,0.68843055,0.06426877,0.4453182,1.4301818,1.759728,0.7761797,0.90611196,1.5316472,0.42928636,0.8172693
-0.20405624,-0.39982355,-0.21024789,-0.07277678,0.81918514,-0.98060227,0.085435145,0.16662058,-0.5094078,-0.858739,-0.4694655,0.2769191,-0.13355029,-0.13144504,-0.026126206,-0.1758058,1.4186894,0.39462617,0.15732962,1.155866,0.021099747,-0.61803234,0.4031559,0.30753213,-1.3626969
0.23816858,1.0169573,-0.49882182,0.7456604,0.29351363,1.3587425,0.7792777,-0.32633007,-0.30059305,-0.21827,0.6451287,0.5072277,-0.058620826,0.3228857,0.40711153,-0.14378393,-0.6270747,-0.055075355,0.7191357,-0.6037999,0.5920079,-0.5330368,-1.3445423,-0.41616073,-1.8537885
0.26597518,0.44805524,0.07064259,-0.27755454,0.42148998,0.9040449,0.22541908,0.12285818,-0.15931523,0.298949,1.0311807,0.51772994,-0.061274238,0.518952,0.25429165,0.86511267,1.3916351,-0.052773796,-1.3649798,-0.2156,0.62059707,-0.27024844,-0.06980348,-0.67577404,-0.28325465
